OID_;CID;RASTERVALU;OID_1;CID_1;RASTERVALU_1;OID_12;CID_12;RASTERVALU_12
;1;243;2186;1;2421;2186;1;333
;1;247;2187;1;2941;2187;1;332
;1;214;2188;1;2087;2188;1;333
;1;219;2189;1;2267;2189;1;321
;1;248;2190;1;1945;2190;1;332
;1;245;2191;1;2702;2191;1;332
;1;229;2192;1;2025;2192;1;321
;1;239;2193;1;2865;2193;1;321
;1;240;2194;1;2152;2194;1;332
;1;234;2195;1;1443;2195;1;333
;1;244;2196;1;1813;2196;1;333
;1;233;2197;1;2327;2197;1;321
;1;241;2198;1;2310;2198;1;333
;1;202;2199;1;2984;2199;1;332
;1;223;2200;1;2018;2200;1;321
;1;241;2201;1;2773;2201;1;321
;1;192;2202;1;3064;2202;1;332
;1;250;2203;1;1847;2203;1;411
;1;249;2204;1;1975;2204;1;212
;1;233;2205;1;2836;2205;1;333
;1;250;2206;1;1851;2206;1;411
;1;237;2207;1;2774;2207;1;321
;1;229;2208;1;2312;2208;1;321
;1;207;2209;1;2230;2209;1;324
;1;226;2210;1;2405;2210;1;333
;1;246;2211;1;2661;2211;1;321
;1;224;2212;1;1633;2212;1;332
;1;220;2213;1;2827;2213;1;321
;1;246;2214;1;1913;2214;1;243
;1;250;2215;1;1852;2215;1;411
;1;220;2216;1;2443;2216;1;333
;1;248;2217;1;2572;2217;1;321
;1;249;2218;1;2351;2218;1;333
;1;211;2219;1;2465;2219;1;333
;1;231;2220;1;2379;2220;1;333
;1;240;2221;1;2529;2221;1;333
;1;229;2222;1;2375;2222;1;333
;1;236;2223;1;2985;2223;1;332
;1;218;2224;1;1709;2224;1;321
;1;250;2225;1;1861;2225;1;242
;1;221;2226;1;2398;2226;1;321
;1;243;2227;1;2175;2227;1;321
;1;219;2228;1;2338;2228;1;333
;1;250;2229;1;1897;2229;1;212
;1;234;2230;1;1517;2230;1;243
;1;247;2231;1;2349;2231;1;321
;1;238;2232;1;2078;2232;1;333
;1;228;2233;1;2406;2233;1;333
;1;250;2234;1;1867;2234;1;231
;1;250;2235;1;1874;2235;1;242
;1;180;2236;1;3381;2236;1;332
;1;193;2237;1;2051;2237;1;321
;1;214;2238;1;2512;2238;1;333
;1;247;2239;1;3015;2239;1;332
;1;246;2240;1;3317;2240;1;321
;1;215;2241;1;1693;2241;1;324
;1;213;2242;1;2590;2242;1;332
;1;250;2243;1;1852;2243;1;411
;1;216;2244;1;2806;2244;1;321
;1;231;2245;1;2034;2245;1;333
;1;220;2246;1;1863;2246;1;321
;1;235;2247;1;2533;2247;1;321
;1;244;2248;1;2374;2248;1;321
;1;217;2249;1;2532;2249;1;332
;1;214;2250;1;3198;2250;1;332
;1;233;2251;1;2807;2251;1;321
;1;233;2252;1;2570;2252;1;321
;1;237;2253;1;1969;2253;1;333
;1;189;2254;1;3614;2254;1;332
;1;241;2255;1;2282;2255;1;333
;1;233;2256;1;2074;2256;1;333
;1;227;2257;1;2288;2257;1;333
;1;240;2258;1;2481;2258;1;333
;1;219;2259;1;3050;2259;1;321
;1;238;2260;1;2114;2260;1;243
;1;215;2261;1;2417;2261;1;333
;1;250;2262;1;1887;2262;1;243
;1;231;2263;1;2582;2263;1;321
;1;223;2264;1;1828;2264;1;333
;1;210;2265;1;2121;2265;1;332
;1;204;2266;1;1905;2266;1;321
;1;240;2267;1;2311;2267;1;333
;1;250;2268;1;1899;2268;1;212
;1;209;2269;1;2825;2269;1;332
;1;250;2270;1;2521;2270;1;333
;1;243;2271;1;2406;2271;1;321
;1;231;2272;1;2498;2272;1;321
;1;243;2273;1;2013;2273;1;333
;1;235;2274;1;2017;2274;1;321
;1;217;2275;1;2365;2275;1;321
;1;225;2276;1;3119;2276;1;333
;1;240;2277;1;2258;2277;1;333
;1;236;2278;1;2334;2278;1;321
;1;250;2279;1;1850;2279;1;212
;1;235;2280;1;3027;2280;1;332
;1;226;2281;1;1983;2281;1;333
;1;195;2282;1;2343;2282;1;333
;1;247;2283;1;2003;2283;1;243
;1;205;2284;1;1427;2284;1;324
;1;215;2285;1;2298;2285;1;321
;1;208;2286;1;2708;2286;1;332
;1;209;2287;1;1819;2287;1;332
;1;224;2288;1;3227;2288;1;333
;1;227;2289;1;2177;2289;1;333
;1;212;2290;1;2148;2290;1;321
;1;250;2291;1;1855;2291;1;411
;1;239;2292;1;2355;2292;1;333
;1;239;2293;1;2476;2293;1;333
;1;230;2294;1;3297;2294;1;332
;1;192;2295;1;1767;2295;1;324
;1;250;2296;1;1849;2296;1;211
;1;234;2297;1;1969;2297;1;333
;1;206;2298;1;3110;2298;1;332
;1;220;2299;1;2380;2299;1;333
;1;250;2300;1;1851;2300;1;411
;1;224;2301;1;3399;2301;1;333
;1;248;2302;1;2008;2302;1;333
;1;250;2303;1;1955;2303;1;243
;1;228;2304;1;2160;2304;1;332
;1;209;2305;1;1996;2305;1;332
;1;250;2306;1;1851;2306;1;212
;1;232;2307;1;2029;2307;1;333
;1;237;2308;1;2491;2308;1;321
;1;239;2309;1;2473;2309;1;333
;1;250;2310;1;1852;2310;1;411
;1;250;2311;1;1849;2311;1;212
;1;223;2312;1;2008;2312;1;333
;1;250;2313;1;1852;2313;1;243
;1;218;2314;1;2883;2314;1;333
;1;244;2315;1;2041;2315;1;321
;1;236;2316;1;1882;2316;1;332
;1;229;2317;1;2530;2317;1;321
;1;234;2318;1;2605;2318;1;321
;1;144;2319;1;2489;2319;1;333
;1;250;2320;1;1853;2320;1;411
;1;217;2321;1;2831;2321;1;
;1;221;2322;1;3532;2322;1;332
;1;250;2323;1;1872;2323;1;212
;1;250;2324;1;1899;2324;1;212
;1;208;2325;1;2511;2325;1;333
;1;206;2326;1;1818;2326;1;321
;1;233;2327;1;2489;2327;1;321
;1;242;2328;1;2628;2328;1;332
;1;250;2329;1;1854;2329;1;411
;1;229;2330;1;2461;2330;1;321
;1;233;2331;1;1940;2331;1;333
;1;236;2332;1;2629;2332;1;332
;1;241;2333;1;1988;2333;1;243
;1;249;2334;1;1910;2334;1;333
;1;180;2335;1;1227;2335;1;332
;1;236;2336;1;1827;2336;1;324
;1;231;2337;1;2739;2337;1;321
;1;217;2338;1;1662;2338;1;324
;1;238;2339;1;3607;2339;1;332
;1;242;2340;1;2235;2340;1;332
;1;240;2341;1;2160;2341;1;333
;1;250;2342;1;1851;2342;1;411
;1;232;2343;1;2616;2343;1;332
;1;248;2344;1;2668;2344;1;332
;1;241;2345;1;2354;2345;1;321
;1;229;2346;1;1971;2346;1;243
;1;230;2347;1;2682;2347;1;321
;1;224;2348;1;1973;2348;1;321
;1;221;2349;1;3300;2349;1;321
;1;242;2350;1;2052;2350;1;243
;1;248;2351;1;2233;2351;1;321
;1;205;2352;1;2540;2352;1;332
;1;223;2353;1;2679;2353;1;332
;1;180;2354;1;3220;2354;1;332
;1;250;2355;1;1863;2355;1;212
;1;138;2356;1;3114;2356;1;332
;1;247;2357;1;3019;2357;1;332
;1;235;2358;1;2792;2358;1;321
;1;234;2359;1;2747;2359;1;332
;1;239;2360;1;3488;2360;1;332
;1;209;2361;1;3464;2361;1;332
;1;205;2362;1;2713;2362;1;332
;1;208;2363;1;2474;2363;1;332
;1;246;2364;1;2286;2364;1;333
;1;173;2365;1;2670;2365;1;321
;1;236;2366;1;2671;2366;1;321
;1;250;2367;1;1906;2367;1;242
;1;245;2368;1;2033;2368;1;321
;1;242;2369;1;1956;2369;1;243
;1;205;2370;1;3081;2370;1;332
;1;187;2371;1;2446;2371;1;332
;1;150;2372;1;2684;2372;1;333
;1;178;2373;1;2223;2373;1;332
;1;239;2374;1;1850;2374;1;324
;1;239;2375;1;2146;2375;1;321
;1;230;2376;1;2026;2376;1;333
;1;220;2377;1;2133;2377;1;332
;1;242;2378;1;1841;2378;1;333
;1;244;2379;1;1983;2379;1;324
;1;205;2380;1;3091;2380;1;333
;1;250;2381;1;1856;2381;1;212
;1;205;2382;1;1830;2382;1;324
;1;232;2383;1;1731;2383;1;324
;1;231;2384;1;2311;2384;1;321
;1;250;2385;1;1850;2385;1;411
;1;232;2386;1;1926;2386;1;333
;1;246;2387;1;2275;2387;1;333
;1;186;2388;1;1566;2388;1;321
;1;236;2389;1;2394;2389;1;333
;1;237;2390;1;2280;2390;1;332
;1;250;2391;1;1851;2391;1;411
;1;223;2392;1;1943;2392;1;321
;1;244;2393;1;2535;2393;1;333
;1;229;2394;1;2057;2394;1;333
;1;227;2395;1;2539;2395;1;333
;1;250;2396;1;1852;2396;1;243
;1;193;2397;1;2139;2397;1;321
;1;250;2398;1;1851;2398;1;211
;1;229;2399;1;2863;2399;1;333
;1;250;2400;1;1876;2400;1;212
;1;235;2401;1;1925;2401;1;333
;1;233;2402;1;1510;2402;1;311
;1;190;2403;1;2080;2403;1;333
;1;204;2404;1;3182;2404;1;332
;1;224;2405;1;2379;2405;1;333
;1;240;2406;1;2309;2406;1;321
;1;250;2407;1;1846;2407;1;231
;1;226;2408;1;2253;2408;1;321
;1;250;2409;1;1865;2409;1;242
;1;199;2410;1;1094;2410;1;332
;1;224;2411;1;2148;2411;1;333
;1;250;2412;1;1859;2412;1;212
;1;215;2413;1;1928;2413;1;324
;1;233;2414;1;2762;2414;1;321
;1;232;2415;1;2498;2415;1;321
;1;250;2416;1;1852;2416;1;211
;1;239;2417;1;2964;2417;1;332
;1;231;2418;1;1970;2418;1;333
;1;231;2419;1;3573;2419;1;332
;1;242;2420;1;1966;2420;1;243
;1;223;2421;1;2159;2421;1;333
;1;237;2422;1;3189;2422;1;332
;1;233;2423;1;3022;2423;1;321
;1;229;2424;1;2128;2424;1;333
;1;178;2425;1;1237;2425;1;332
;1;231;2426;1;2008;2426;1;333
;1;245;2427;1;2061;2427;1;332
;1;246;2428;1;2004;2428;1;333
;1;205;2429;1;2387;2429;1;321
;1;240;2430;1;2381;2430;1;321
;1;245;2431;1;2326;2431;1;231
;1;250;2432;1;1899;2432;1;212
;1;250;2433;1;1850;2433;1;212
;1;250;2434;1;1867;2434;1;212
;1;250;2435;1;1851;2435;1;212
;1;231;2436;1;2837;2436;1;332
;1;244;2437;1;2129;2437;1;321
;1;249;2438;1;1917;2438;1;231
;1;207;2439;1;2360;2439;1;333
;1;225;2440;1;3531;2440;1;332
;1;224;2441;1;2721;2441;1;332
;1;231;2442;1;1773;2442;1;333
;1;228;2443;1;2547;2443;1;333
;1;211;2444;1;2539;2444;1;321
;1;206;2445;1;2795;2445;1;332
;1;219;2446;1;2267;2446;1;333
;1;196;2447;1;2465;2447;1;333
;1;190;2448;1;2422;2448;1;333
;1;193;2449;1;2427;2449;1;321
;1;236;2450;1;2489;2450;1;332
;1;243;2451;1;3146;2451;1;332
;1;209;2452;1;1724;2452;1;333
;1;240;2453;1;1938;2453;1;243
;1;203;2454;1;2973;2454;1;332
;1;243;2455;1;2665;2455;1;321
;1;213;2456;1;2619;2456;1;332
;1;221;2457;1;3750;2457;1;332
;1;250;2458;1;1858;2458;1;243
;1;246;2459;1;2169;2459;1;333
;1;190;2460;1;2934;2460;1;332
;1;185;2461;1;2766;2461;1;333
;1;250;2462;1;1850;2462;1;411
;1;211;2463;1;1926;2463;1;324
;1;241;2464;1;2166;2464;1;333
;1;250;2465;1;1905;2465;1;333
;1;225;2466;1;2569;2466;1;333
;1;195;2467;1;2252;2467;1;333
;1;250;2468;1;1853;2468;1;212
;1;227;2469;1;1974;2469;1;324
;1;231;2470;1;2054;2470;1;243
;1;241;2471;1;3061;2471;1;332
;1;250;2472;1;1855;2472;1;212
;1;250;2473;1;1871;2473;1;243
;1;245;2474;1;1293;2474;1;333
;1;241;2475;1;2387;2475;1;333
;1;247;2476;1;1952;2476;1;212
;1;237;2477;1;1938;2477;1;321
;1;249;2478;1;1886;2478;1;243
;1;250;2479;1;1848;2479;1;211
;1;220;2480;1;1626;2480;1;324
;1;212;2481;1;2548;2481;1;333
;1;215;2482;1;3170;2482;1;332
;1;242;2483;1;2679;2483;1;333
;1;215;2484;1;2619;2484;1;332
;1;236;2485;1;2002;2485;1;321
;1;227;2486;1;2501;2486;1;321
;1;250;2487;1;1855;2487;1;212
;1;209;2488;1;1891;2488;1;333
;1;250;2489;1;1853;2489;1;231
;1;211;2490;1;2424;2490;1;332
;1;196;2491;1;3136;2491;1;332
;1;218;2492;1;2247;2492;1;333
;1;250;2493;1;1851;2493;1;212
;1;238;2494;1;3245;2494;1;332
;1;244;2495;1;1568;2495;1;333
;1;228;2496;1;2115;2496;1;333
;1;236;2497;1;1958;2497;1;333
;1;226;2498;1;2568;2498;1;333
;1;243;2499;1;2895;2499;1;333
;1;247;2500;1;2184;2500;1;333
;1;219;2501;1;2505;2501;1;332
;1;237;2502;1;2708;2502;1;332
;1;227;2503;1;2293;2503;1;333
;1;203;2504;1;3591;2504;1;332
;1;241;2505;1;1643;2505;1;333
;1;244;2506;1;2427;2506;1;333
;1;250;2507;1;1885;2507;1;231
;1;234;2508;1;2272;2508;1;333
;1;247;2509;1;2425;2509;1;333
;1;226;2510;1;1376;2510;1;243
;1;229;2511;1;2589;2511;1;321
;1;250;2512;1;1847;2512;1;212
;1;250;2513;1;1868;2513;1;242
;1;237;2514;1;2177;2514;1;321
;1;212;2515;1;2298;2515;1;321
;1;201;2516;1;2809;2516;1;332
;1;214;2517;1;2365;2517;1;332
;1;250;2518;1;1852;2518;1;212
;1;221;2519;1;1963;2519;1;333
;1;246;2520;1;2509;2520;1;333
;1;235;2521;1;3218;2521;1;332
;1;228;2522;1;2266;2522;1;321
;1;244;2523;1;2206;2523;1;332
;1;250;2524;1;1851;2524;1;242
;1;203;2525;1;1252;2525;1;321
;1;245;2526;1;2086;2526;1;321
;1;247;2527;1;1952;2527;1;332
;1;229;2528;1;2364;2528;1;333
;1;236;2529;1;2142;2529;1;321
;1;249;2530;1;1891;2530;1;212
;1;229;2531;1;1715;2531;1;333
;1;246;2532;1;3008;2532;1;321
;1;229;2533;1;2271;2533;1;321
;1;219;2534;1;1644;2534;1;311
;1;248;2535;1;2117;2535;1;321
;1;212;2536;1;2349;2536;1;321
;1;231;2537;1;3023;2537;1;332
;1;246;2538;1;2390;2538;1;332
;1;250;2539;1;1851;2539;1;411
;1;218;2540;1;3040;2540;1;332
;1;231;2541;1;2017;2541;1;333
;1;250;2542;1;1850;2542;1;411
;1;208;2543;1;3069;2543;1;332
;1;210;2544;1;2524;2544;1;333
;1;250;2545;1;1850;2545;1;243
;1;234;2546;1;2971;2546;1;321
;1;246;2547;1;2661;2547;1;332
;1;240;2548;1;1972;2548;1;333
;1;215;2549;1;2727;2549;1;333
;1;166;2550;1;2710;2550;1;333
;1;223;2551;1;1779;2551;1;333
;1;245;2552;1;1927;2552;1;231
;1;237;2553;1;2133;2553;1;333
;1;250;2554;1;1900;2554;1;212
;1;201;2555;1;2441;2555;1;332
;1;242;2556;1;2160;2556;1;332
;1;239;2557;1;1922;2557;1;333
;1;250;2558;1;2124;2558;1;333
;1;242;2559;1;2612;2559;1;321
;1;234;2560;1;2115;2560;1;243
;1;243;2561;1;1845;2561;1;321
;1;237;2562;1;2754;2562;1;332
;1;229;2563;1;3219;2563;1;332
;1;250;2564;1;1850;2564;1;243
;1;242;2565;1;3155;2565;1;321
;1;250;2566;1;1852;2566;1;411
;1;237;2567;1;1932;2567;1;333
;1;250;2568;1;1884;2568;1;212
;1;250;2569;1;1856;2569;1;212
;1;230;2570;1;2010;2570;1;333
;1;239;2571;1;2270;2571;1;321
;1;242;2572;1;1260;2572;1;243
;1;220;2573;1;1722;2573;1;324
;1;250;2574;1;1847;2574;1;231
;1;249;2575;1;2486;2575;1;333
;1;213;2576;1;1748;2576;1;321
;1;233;2577;1;2235;2577;1;333
;1;228;2578;1;2220;2578;1;321
;1;220;2579;1;2169;2579;1;321
;1;204;2580;1;2433;2580;1;332
;1;208;2581;1;2891;2581;1;321
;1;234;2582;1;3366;2582;1;332
;1;249;2583;1;2026;2583;1;333
;1;205;2584;1;3070;2584;1;333
;1;229;2585;1;2005;2585;1;333
;1;244;2586;1;2736;2586;1;321
;1;250;2587;1;2415;2587;1;333
;1;246;2588;1;1999;2588;1;212
;1;187;2589;1;2570;2589;1;332
;1;250;2590;1;1847;2590;1;212
;1;197;2591;1;2440;2591;1;321
;1;232;2592;1;2113;2592;1;333
;1;197;2593;1;3123;2593;1;332
;1;214;2594;1;2301;2594;1;333
;1;241;2595;1;2319;2595;1;332
;1;225;2596;1;2919;2596;1;321
;1;189;2597;1;2463;2597;1;333
;1;230;2598;1;2859;2598;1;321
;1;228;2599;1;2448;2599;1;333
;1;250;2600;1;1851;2600;1;212
;1;204;2601;1;2556;2601;1;333
;1;250;2602;1;1851;2602;1;211
;1;248;2603;1;1895;2603;1;333
;1;235;2604;1;2621;2604;1;332
;1;232;2605;1;2273;2605;1;332
;1;196;2606;1;2767;2606;1;333
;1;250;2607;1;1850;2607;1;212
;1;225;2608;1;2323;2608;1;333
;1;225;2609;1;2659;2609;1;332
;1;250;2610;1;1850;2610;1;411
;1;221;2611;1;2265;2611;1;333
;1;237;2612;1;1474;2612;1;243
;1;229;2613;1;3214;2613;1;321
;1;248;2614;1;2085;2614;1;243
;1;250;2615;1;1851;2615;1;411
;1;250;2616;1;1852;2616;1;411
;1;246;2617;1;2383;2617;1;333
;1;247;2618;1;2596;2618;1;333
;1;241;2619;1;2302;2619;1;333
;1;225;2620;1;2388;2620;1;333
;1;197;2621;1;2863;2621;1;333
;1;225;2622;1;1978;2622;1;332
;1;199;2623;1;2963;2623;1;332
;1;234;2624;1;2943;2624;1;332
;1;229;2625;1;3442;2625;1;332
;1;176;2626;1;2524;2626;1;332
;1;243;2627;1;2235;2627;1;333
;1;186;2628;1;2727;2628;1;333
;1;250;2629;1;1879;2629;1;212
;1;188;2630;1;2361;2630;1;333
;1;232;2631;1;2127;2631;1;333
;1;250;2632;1;1848;2632;1;211
;1;250;2633;1;1885;2633;1;333
;1;208;2634;1;2340;2634;1;333
;1;218;2635;1;1730;2635;1;333
;1;233;2636;1;2426;2636;1;321
;1;250;2637;1;1861;2637;1;411
;1;238;2638;1;2509;2638;1;333
;1;245;2639;1;2259;2639;1;333
;1;248;2640;1;1969;2640;1;321
;1;203;2641;1;2932;2641;1;321
;1;245;2642;1;2546;2642;1;333
;1;235;2643;1;3100;2643;1;333
;1;246;2644;1;2212;2644;1;321
;1;247;2645;1;1850;2645;1;333
;1;239;2646;1;2309;2646;1;333
;1;201;2647;1;1903;2647;1;332
;1;233;2648;1;2028;2648;1;333
;1;250;2649;1;1856;2649;1;231
;1;239;2650;1;2240;2650;1;333
;1;203;2651;1;3656;2651;1;332
;1;243;2652;1;3599;2652;1;332
;1;250;2653;1;1875;2653;1;212
;1;244;2654;1;2215;2654;1;321
;1;201;2655;1;2770;2655;1;332
;1;228;2656;1;2777;2656;1;332
;1;199;2657;1;2743;2657;1;332
;1;242;2658;1;2572;2658;1;333
;1;182;2659;1;3027;2659;1;332
;1;246;2660;1;2401;2660;1;332
;1;250;2661;1;1858;2661;1;243
;1;221;2662;1;2194;2662;1;332
;1;214;2663;1;2271;2663;1;332
;1;228;2664;1;1632;2664;1;321
;1;250;2665;1;1850;2665;1;211
;1;249;2666;1;2294;2666;1;333
;1;212;2667;1;2923;2667;1;333
;1;250;2668;1;1850;2668;1;411
;1;233;2669;1;2312;2669;1;321
;1;238;2670;1;2370;2670;1;333
;1;149;2671;1;3102;2671;1;332
;1;250;2672;1;1850;2672;1;212
;1;221;2673;1;1422;2673;1;333
;1;245;2674;1;2254;2674;1;321
;1;243;2675;1;2158;2675;1;333
;1;241;2676;1;1599;2676;1;324
;1;242;2677;1;1998;2677;1;243
;1;238;2678;1;2923;2678;1;332
;1;250;2679;1;1878;2679;1;212
;1;245;2680;1;2006;2680;1;333
;1;249;2681;1;1938;2681;1;212
;1;224;2682;1;1474;2682;1;333
;1;217;2683;1;1951;2683;1;333
;1;213;2684;1;2062;2684;1;321
;1;225;2685;1;3141;2685;1;332
;1;242;2686;1;2582;2686;1;333
;1;229;2687;1;2543;2687;1;333
;1;242;2688;1;2227;2688;1;333
;1;221;2689;1;1588;2689;1;332
;1;250;2690;1;1850;2690;1;411
;1;248;2691;1;2023;2691;1;333
;1;247;2692;1;2931;2692;1;332
;1;248;2693;1;1933;2693;1;333
;1;250;2694;1;1852;2694;1;411
;1;241;2695;1;1957;2695;1;333
;1;199;2696;1;2945;2696;1;333
;1;184;2697;1;1773;2697;1;332
;1;238;2698;1;2166;2698;1;333
;1;196;2699;1;1733;2699;1;321
;1;201;2700;1;1670;2700;1;332
;1;211;2701;1;2062;2701;1;321
;1;250;2702;1;1856;2702;1;212
;1;228;2703;1;2045;2703;1;333
;1;242;2704;1;2211;2704;1;333
;1;209;2705;1;2842;2705;1;332
;1;247;2706;1;3138;2706;1;333
;1;250;2707;1;1854;2707;1;212
;1;250;2708;1;1852;2708;1;411
;1;204;2709;1;2711;2709;1;333
;1;250;2710;1;1853;2710;1;243
;1;232;2711;1;2555;2711;1;333
;1;236;2712;1;2769;2712;1;321
;1;248;2713;1;1620;2713;1;324
;1;232;2714;1;3245;2714;1;332
;1;250;2715;1;1888;2715;1;242
;1;199;2716;1;1415;2716;1;324
;1;235;2717;1;1809;2717;1;324
;1;250;2718;1;2793;2718;1;332
;1;238;2719;1;2253;2719;1;333
;1;230;2720;1;2335;2720;1;321
;1;225;2721;1;2010;2721;1;321
;1;228;2722;1;2748;2722;1;332
;1;250;2723;1;1850;2723;1;242
;1;250;2724;1;1903;2724;1;212
;1;209;2725;1;3066;2725;1;321
;1;208;2726;1;1930;2726;1;324
;1;247;2727;1;2301;2727;1;321
;1;243;2728;1;2292;2728;1;333
;1;192;2729;1;2617;2729;1;332
;1;236;2730;1;2907;2730;1;333
;1;235;2731;1;2971;2731;1;332
;1;219;2732;1;3077;2732;1;321
;1;250;2733;1;1851;2733;1;411
;1;239;2734;1;2573;2734;1;321
;1;250;2735;1;1852;2735;1;231
;1;203;2736;1;1851;2736;1;333
;1;243;2737;1;3364;2737;1;333
;1;238;2738;1;2810;2738;1;332
;1;219;2739;1;2843;2739;1;321
;1;235;2740;1;2542;2740;1;332
;1;240;2741;1;2718;2741;1;333
;1;231;2742;1;2305;2742;1;321
;1;250;2743;1;1852;2743;1;112
;1;219;2744;1;1991;2744;1;324
;1;250;2745;1;1873;2745;1;243
;1;195;2746;1;2836;2746;1;332
;1;185;2747;1;2716;2747;1;332
;1;228;2748;1;2555;2748;1;321
;1;202;2749;1;2747;2749;1;321
;1;235;2750;1;1943;2750;1;333
;1;215;2751;1;2260;2751;1;332
;1;220;2752;1;2451;2752;1;333
;1;209;2753;1;1748;2753;1;324
;1;247;2754;1;1884;2754;1;243
;1;179;2755;1;2517;2755;1;333
;1;214;2756;1;2134;2756;1;333
;1;229;2757;1;1711;2757;1;333
;1;222;2758;1;2221;2758;1;332
;1;237;2759;1;1975;2759;1;333
;1;222;2760;1;2425;2760;1;333
;1;218;2761;1;2578;2761;1;332
;1;184;2762;1;3223;2762;1;321
;1;246;2763;1;3263;2763;1;332
;1;244;2764;1;2315;2764;1;333
;1;250;2765;1;1851;2765;1;411
;1;197;2766;1;3218;2766;1;332
;1;235;2767;1;1832;2767;1;321
;1;250;2768;1;1851;2768;1;212
;1;228;2769;1;2885;2769;1;321
;1;235;2770;1;1453;2770;1;332
;1;232;2771;1;2746;2771;1;321
;1;247;2772;1;2570;2772;1;321
;1;250;2773;1;1857;2773;1;243
;1;250;2774;1;1928;2774;1;212
;1;241;2775;1;2434;2775;1;321
;1;250;2776;1;1853;2776;1;212
;1;250;2777;1;1894;2777;1;243
;1;243;2778;1;2066;2778;1;243
;1;235;2779;1;2764;2779;1;333
;1;240;2780;1;2136;2780;1;333
;1;222;2781;1;2701;2781;1;332
;1;183;2782;1;2392;2782;1;332
;1;219;2783;1;1531;2783;1;321
;1;239;2784;1;2491;2784;1;332
;1;250;2785;1;1851;2785;1;212
;1;218;2786;1;2340;2786;1;332
;1;236;2787;1;2646;2787;1;321
;1;182;2788;1;2458;2788;1;333
;1;238;2789;1;2850;2789;1;332
;1;222;2790;1;2675;2790;1;321
;1;225;2791;1;2599;2791;1;321
;1;250;2792;1;1852;2792;1;411
;1;212;2793;1;2107;2793;1;333
;1;250;2794;1;3190;2794;1;321
;1;249;2795;1;1857;2795;1;243
;1;250;2796;1;1853;2796;1;112
;1;200;2797;1;2317;2797;1;332
;1;219;2798;1;2929;2798;1;333
;1;225;2799;1;2632;2799;1;332
;1;218;2800;1;2857;2800;1;333
;1;198;2801;1;3037;2801;1;333
;1;220;2802;1;2179;2802;1;321
;1;250;2803;1;1852;2803;1;411
;1;250;2804;1;1848;2804;1;411
;1;247;2805;1;2986;2805;1;321
;1;214;2806;1;2184;2806;1;333
;1;235;2807;1;2260;2807;1;333
;1;232;2808;1;2444;2808;1;321
;1;212;2809;1;1798;2809;1;324
;1;250;2810;1;1850;2810;1;411
;1;250;2811;1;1851;2811;1;411
;1;216;2812;1;2176;2812;1;333
;1;237;2813;1;2774;2813;1;333
;1;225;2814;1;2580;2814;1;321
;1;239;2815;1;2284;2815;1;333
;1;237;2816;1;1970;2816;1;321
;1;204;2817;1;1988;2817;1;332
;1;232;2818;1;3149;2818;1;321
;1;216;2819;1;3157;2819;1;332
;1;218;2820;1;2675;2820;1;332
;1;218;2821;1;2021;2821;1;321
;1;223;2822;1;2978;2822;1;332
;1;223;2823;1;2247;2823;1;333
;1;184;2824;1;2223;2824;1;332
;1;229;2825;1;2460;2825;1;333
;1;218;2826;1;2531;2826;1;333
;1;239;2827;1;2193;2827;1;333
;1;217;2828;1;3099;2828;1;321
;1;245;2829;1;2494;2829;1;321
;1;241;2830;1;2252;2830;1;333
;1;229;2831;1;2360;2831;1;333
;1;246;2832;1;1882;2832;1;332
;1;240;2833;1;2177;2833;1;333
;1;250;2834;1;1849;2834;1;411
;1;250;2835;1;1851;2835;1;411
;1;176;2836;1;2348;2836;1;332
;1;242;2837;1;3029;2837;1;321
;1;242;2838;1;2595;2838;1;333
;1;230;2839;1;1909;2839;1;333
;1;240;2840;1;2415;2840;1;333
;1;198;2841;1;2295;2841;1;332
;1;249;2842;1;2353;2842;1;333
;1;196;2843;1;2665;2843;1;332
;1;189;2844;1;1562;2844;1;333
;1;244;2845;1;2037;2845;1;333
;1;242;2846;1;2521;2846;1;333
;1;250;2847;1;1851;2847;1;411
;1;250;2848;1;1851;2848;1;411
;1;237;2849;1;2172;2849;1;333
;1;248;2850;1;1963;2850;1;243
;1;247;2851;1;2610;2851;1;332
;1;198;2852;1;1795;2852;1;321
;1;247;2853;1;1903;2853;1;231
;1;250;2854;1;1852;2854;1;243
;1;250;2855;1;1849;2855;1;411
;1;232;2856;1;2686;2856;1;333
;1;198;2857;1;2213;2857;1;321
;1;238;2858;1;2418;2858;1;333
;1;240;2859;1;1812;2859;1;324
;1;250;2860;1;1851;2860;1;411
;1;245;2861;1;2836;2861;1;333
;1;222;2862;1;3026;2862;1;333
;1;227;2863;1;2783;2863;1;321
;1;222;2864;1;2422;2864;1;321
;1;219;2865;1;3134;2865;1;333
;1;210;2866;1;3333;2866;1;321
;1;249;2867;1;1886;2867;1;242
;1;225;2868;1;3205;2868;1;333
;1;231;2869;1;2055;2869;1;321
;1;224;2870;1;2314;2870;1;333
;1;217;2871;1;2312;2871;1;333
;1;226;2872;1;1987;2872;1;243
;1;232;2873;1;2743;2873;1;321
;1;249;2874;1;2379;2874;1;333
;1;148;2875;1;2097;2875;1;332
;1;238;2876;1;2917;2876;1;321
;1;249;2877;1;1871;2877;1;212
;1;250;2878;1;1874;2878;1;212
;1;240;2879;1;2315;2879;1;333
;1;241;2880;1;1912;2880;1;321
;1;237;2881;1;2515;2881;1;321
;1;208;2882;1;2304;2882;1;321
